"A Woman, a Gun and a Noodle Shop",San qiang pai an jing qi,"Zhang, Yimou"
"A Woman, A Part","A Woman, a Part","Subrin, Elisabeth"
A Woman's Life,Une vie,"Brizé, Stéphane"
A Year Without Love,Un año sin amor,"Berneri, Anahí"
A Zombie Invasion,A Zombie Invasion,"Green, Matt"
A.C.O.D.,A.C.O.D.,"Zicherman, Stuart"
Aaja Nachle,Aaja Nachle,"Mehta, Anil"
Aarakshan,Aarakshan,"Jha, Prakash"
Abacus: Small Enough to Jail,Abacus: Small Enough to Jail,"James, Steve"
Abandon,Abandon,"Gaghan, Stephen"
ABC Africa,ABC Africa,"Kiarostami, Abbas"
ABCD,ABCD,"Patel, Krutin"
ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),Remo
ABCD 2,Any Body Can Dance 2,Remo
Abduction,Abduction,"Singleton, John"
Abduction: The Megumi Yokota Story,Abduction: The Megumi Yokota Story,"Kim, Patty_>, <Person id:2962989[http] name:_Sheridan, Chris"
Aberdeen,Aberdeen,"Moland, Hans Petter"
About a Boy,About a Boy,"Weitz, Chris_>, <Person id:0919369[http] name:_Weitz, Paul"
About Adam,About Adam,"Stembridge, Gerard"
About Cherry,About Cherry,"Elliott, Stephen"
About Elly,Darbareye Elly,"Farhadi, Asghar"
About Last Night,About Last Night,"Pink, Steve"
About Last Night...,About Last Night...,"Zwick, Edward"
About Schmidt,About Schmidt,"Payne, Alexander"
About Time,About Time,"Curtis, Richard"
Above and Beyond,Space: Above and Beyond,"Wright, Thomas J._>, <Person id:0001747[http] name:_Smith, Charles Martin_>, <Person id:0258066[http] name:_Alcalá, Félix Enríquez_>, <Person id:0638354[http] name:_Nutter, David_>, <Person id:0463926[http] name:_Kolbe, Winrich"
Above the Law,Above the Law,"Davis, Andrew"
Above the Rim,Above the Rim,"Pollack, Jeff"
Abracadabra,Hocus Pocus,"Ortega, Kenny"
Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,"Bekmambetov, Timur"
Absence of Malice,Absence of Malice,"Pollack, Sydney"
Absolute Power,Absolute Power,"Eastwood, Clint"
Absolute Wilson,Absolute Wilson,"Otto-Bernstein, Katharina"
Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,"Fletcher, Mandie"
Absurdistan,Idiocracy,"Judge, Mike"
Abuse of Weakness,Abus de faiblesse,"Breillat, Catherine"
Accepted,Accepted,"Pink, Steve"
"Accidental Courtesy: Daryl Davis, Race & America","Accidental Courtesy: Daryl Davis, Race & America","Ornstein, Matthew"
Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,"Shadyac, Tom"
Ace Ventura: When Nature Calls,Ace Ventura: When Nature Calls,"Oedekerk, Steve"
Across The Sea of Time,Across the Sea of Time,"Low, Stephen"
Across the Universe,Across the Universe,"Taymor, Julie"
Act of God,Frank vs. God,"Schill, Stewart"
Act of Valor,Act of Valor,"McCoy, Mike_>, <Person id:0915304[http] name:_Waugh, Scott"
Action Jackson,Action Jackson,"Baxley, Craig R."
Action Replayy,Action Replayy,"Shah, Vipul Amrutlal"
Actress,Ruan Lingyu,"Kwan, Stanley"
Adam,Adam,"Mayer, Max"
Adam & Steve,Adam & Steve,"Chester, Craig"
Adaptation,Adaptation.,"Jonze, Spike"
Addams Family Values,Addams Family Values,"Sonnenfeld, Barry"
Addicted,Addicted,"Woodruff, Bille"
Addicted To Love,Addicted to Love,"Dunne, Griffin"
Addiction Incorporated,Addiction Incorporated,"Jr., Charles Evans"
Adios Momo,Adios Mother Fucker,"Kellerman, Alex_>, <Person id:3361173[http] name:_Lewis, Alex"
Admission,Admission,"Weitz, Paul"
Adoration,Adoration,"Fontaine, Anne"
Adore,Adoration,"Fontaine, Anne"
Adored,Poco più di un anno fa,"Filiberti, Marco"
Adrenaline Drive,Adorenarin doraibu,"Yaguchi, Shinobu"
Adrenaline Rush: The Science of Risk,Adrenaline Rush: The Science of Risk,"Fafard, Marc"
Adult Beginners,Adult Beginners,"Katz, Ross"
Adult World,Adult World,"Coffey, Scott"
Advanced Style,Advanced Style,"Plioplyte, Lina"
Adventureland,Adventureland,"Mottola, Greg"
Adventures in Babysitting,Adventures in Babysitting,"Columbus, Chris"
Adventures of Power,Adventures of Power,"Gold, Ari"
Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,"Johar, Karan"
Aeon Flux,Æon Flux,"Kusama, Karyn"
Aferim!,Aferim!,"Jude, Radu"
Afflicted,Afflicted,"Lee, Derek_>, <Person id:1429317[http] name:_Prowse, Clif"
Affliction,Affliction,"Schrader, Paul"
Afghan Star,Afghan Star,"Marking, Havana"
African Cats,African Cats,"Scholey, Keith_>, <Person id:0288144[http] name:_Fothergill, Alastair"
Africa's Elephant Kingdom,Africa's Elephant Kingdom,"Caulfield, Michael"
After,After,"Smith, Ryan"
After Dark's Horrorfest 2007,,
After Earth,After Earth,"Shyamalan, M. Night"
After Freedom,After Freedom,"Babaian, Vahe"
After Hours,The Night Shift,"Busfield, Timothy_>, <Person id:0005113[http] name:_La Salle, Eriq_>, <Person id:0101741[http] name:_Boyd, David_>, <Person id:0923423[http] name:_Weyr, Tara Nicole_>, <Person id:0779641[http] name:_Scott, Oz_>, <Person id:1392007[http] name:_Adler, Marisol_>, <Person id:0431817[http] name:_Judah, Jeff"
After Innocence,After Innocence,"Sanders, Jessica"
After Life,After.Life,"Wojtowicz-Vosloo, Agnieszka"
After Love,L'économie du couple,"Lafosse, Joachim"
After Midnight,After Midnight,"Ray, Fred Olen"
After the Ball,After the Ball,"Garrity, Sean"
After the Cup: Sons of Sakhnin United,After the Cup: Sons of Sakhnin United,"Browne, Alexander H._>, <Person id:1756576[http] name:_Browne, Christopher"
After the Life,La vida después,"Pablos, David_>, <Person id:8617166[http] name:_Pablos, David"
After the Storm,Umi yori mo mada fukaku,"Kore-eda, Hirokazu"
After the Sunset,After the Sunset,"Ratner, Brett"
After the Wedding,Efter brylluppet,"Bier, Susanne"
After Tiller,After Tiller,"Shane, Martha_>, <Person id:5300836[http] name:_Wilson, Lana"
After You,Après vous...,"Salvadori, Pierre"
After.Life,After.Life,"Wojtowicz-Vosloo, Agnieszka"
Afterglow,Afterglow,"Rudolph, Alan"
Afterimage,Powidoki,"Wajda, Andrzej"
Aftermath,Aftermath,"Lester, Elliott"
Afternoon Delight,Afternoon Delight,"Soloway, Jill"
Afternoon of a Faun: Tanaquil Le Clercq,Afternoon of a Faun: Tanaquil Le Clercq,"Buirski, Nancy"
Afterschool,Afterschool,"Campos, Antonio"
Aftershock,Aftershock,"López, Nicolás"
Against All Odds,Against All Odds,"Hackford, Taylor"
Against the Ropes,Against the Ropes,"Dutton, Charles S."
Agent Cody Banks,Agent Cody Banks,"Zwart, Harald"
Agent Cody Banks 2: Destination London,Agent Cody Banks 2: Destination London,"Allen, Kevin"
Agent Vinod,Agent Vinod,"Raghavan, Sriram"
Agneepath,Agneepath,"Malhotra, Karan"
Agnes Browne,Agnes Browne,"Huston, Anjelica"
Agnes of God,Agnes of God,"Jewison, Norman"
Agora,Agora,"Amenábar, Alejandro"
Aguirre: The Wrath of God,"Aguirre, der Zorn Gottes","Herzog, Werner"
Ahead of Time,Í takt við tímann,"Guðmundsson, Ágúst"
Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,"Klayman, Alison"
Ai Weiwei: The Fake Case,Ai Weiwei: The Fake Case,"Johnsen, Andreas"
Aida at La Scala,,
Aida's Secrets,Aida's Secrets,"Schwarz, Alon_>, <Person id:5356362[http] name:_Schwarz, Shaul"
Aileen: Life and Death of a Serial Killer,Aileen: Life and Death of a Serial Killer,"Broomfield, Nick_>, <Person id:0161443[http] name:_Churchill, Joan"
Aimee & Jaguar,Aimée & Jaguar,"Färberböck, Max"
Ain't in It for My Health: A Film About Levon Helm,Ain't in It for My Health: A Film About Levon Helm,"Hatley, Jacob"
Ain't Them Bodies Saints,Ain't Them Bodies Saints,"Lowery, David"
Air America,Air America,"Spottiswoode, Roger"
Air Bud,Air Bud,"Smith, Charles Martin"
Air Bud: Golden Receiver,Air Bud: Golden Receiver,"Martin, Richard"
Air Force One,Air Force One,"Petersen, Wolfgang"
Air Guitar Nation,Air Guitar Nation,"Lipsitz, Alexandra"
Air Racers 3D,Air Racers 3D,"Fry, Christian_>, <Person id:1580724[http] name:_Mantello, Jean-Jacques"
Airplane II: The Sequel,Airplane II: The Sequel,"Finkleman, Ken"
Aisha,Aisha,"Ojha, Rajshree"
Aiyaa,Aiyaary,"Pandey, Neeraj"
Ajab Prem Ki Ghazab Kahani,Ajab Prem Ki Ghazab Kahani,"Santoshi, Rajkumar"
Ajami,Ajami,"Copti, Scandar_>, <Person id:1760871[http] name:_Shani, Yaron"
AKA,AKA,"Roy, Duncan"
Akeelah and the Bee,Akeelah and the Bee,"Atchison, Doug"
Akira,Akira,"Ôtomo, Katsuhiro"
Al Franken: God Spoke,Al Franken: God Spoke,"Doob, Nick_>, <Person id:0373698[http] name:_Hegedus, Chris"
Alabama Moon,Alabama Moon,"McCanlies, Tim"
Aladdin,Aladdin,"Ritchie, Guy"
Alamo Bay,Alamo Bay,"Malle, Louis"
Alan Partridge,Alan Partridge: Alpha Papa,"Lowney, Declan"
Alaska,North to Alaska,"Hathaway, Henry"
Albert Nobbs,Albert Nobbs,"García, Rodrigo"
Albino Alligator,Albino Alligator,"Spacey, Kevin"
Aleijandinho,O Aleijadinho,"de Andrade, Joaquim Pedro"
Alex & Emma,Alex & Emma,"Reiner, Rob"
Alex Cross,Alex Cross,"Cohen, Rob"
Alex Rider: Operation Stormbreaker,Stormbreaker,"Sax, Geoffrey"
Alexander,Alexander,"Stone, Oliver"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day","Arteta, Miguel"
Alexandra,Aleksandra,"Sokurov, Aleksandr"
Alexandra's Project,Alexandra's Project,"de Heer, Rolf"
Alfie,Alfie,"Shyer, Charles"
Algorithms,Algorithms,"McDonald, Ian_>, <Person id:5452444[http] name:_J, Geetha"
Ali,Ali,"Mann, Michael"
Alias Betty,Betty Fisher et autres histoires,"Miller, Claude"
Alice et Martin,Alice et Martin,"Téchiné, André"
Alice in Wonderland,Alice in Wonderland,"Burton, Tim"
Alice Neel,Alice Neel,"Neel, Andrew"
Alice Through the Looking Glass,Alice Through the Looking Glass,"Bobin, James"
Alice's House,A Casa de Alice,"Teixeira, Chico"
Alien,Alien,"Scott, Ridley"
Alien 3,Alien³,"Fincher, David"
Alien Abduction,Alien Abduction,"Beckerman, Matty"
Alien Adventure,Alien Adventure,"Stassen, Ben"
Alien Autopsy,Alien Autopsy,"Campbell, Jonny"
Alien Nation,Alien Nation,"Baker, Graham"
Alien Trespass,Alien Trespass,"Goodwin, R.W."
Alien: Covenant,Alien: Covenant,"Scott, Ridley"
Alien: Resurrection,Alien: Resurrection,"Jeunet, Jean-Pierre"
Aliens,Aliens,"Cameron, James"
Aliens in the Attic,Aliens in the Attic,"Schultz, John"
Aliens of the Deep,Aliens of the Deep,"Cameron, James_>, <Person id:0702797[http] name:_Quale, Steven"
Aliens vs. Predator - Requiem,AVPR: Aliens vs Predator - Requiem,"Strause, Colin_>, <Person id:0833780[http] name:_Strause, Greg"
Alila,Alila,"Gitai, Amos"
Alive,Alive,"Marshall, Frank"
Alive and Kicking,Alive and Kicking,"Glatzer, Susan"
Alive Inside,Alive Inside,"Rossato-Bennett, Michael"
All About Lily Chou-Chou,Riri Shushu no subete,"Iwai, Shunji"
All About My Mother,Todo sobre mi madre,"Almodóvar, Pedro"
All About Steve,All About Steve,"Traill, Phil"
All About the Benjamins,All About the Benjamins,"Bray, Kevin"
All Access: Front Row. Backstage. Live!,All Access: Front Row. Backstage. Live!,"Atkins, Martyn"
All Babes Want to Kill Me,All Babes Want to Kill Me,"Miller, Colin"
All Dogs Go To Heaven,All Dogs Go to Heaven,"Bluth, Don_>, <Person id:0325776[http] name:_Goldman, Gary_>, <Person id:0473941[http] name:_Kuenster, Dan"
All Dogs Go To Heaven 2,All Dogs Go to Heaven 2,"Leker, Larry_>, <Person id:0754678[http] name:_Sabella, Paul"
All Eyez on Me,All Eyez on Me,"Boom, Benny"
All Good Things,All Good Things,"Jarecki, Andrew"
All I See is You,All I See Is You,"Forster, Marc"
All I Want For Christmas,All I Want for Christmas,"Lieberman, Robert"
All in Good Time,All in Good Time,"Cole, Nigel"
All is Lost,All Is Lost,"Chandor, J.C."
All of Me,All of Me,"Reiner, Carl"
All or Nothing,All or Nothing,"Leigh, Mike"
All Our Desires,Toutes nos envies,"Lioret, Philippe"
All Over Me,All Over Me,"Sichel, Alex"
All Over the Guy,All Over the Guy,"Davis, Julie"
All Roads Lead Home,All Roads Lead Home,"Fallon, Dennis"
All Saints,All Saints,"Gomer, Steve"
All the Best: Fun Begins,All the Best: Fun Begins,"Shetty, Rohit"
All the King's Men,All the King's Men,"Zaillian, Steven"
All the Little Animals,All the Little Animals,"Thomas, Jeremy"
All the Pretty Horses,All the Pretty Horses,"Thornton, Billy Bob"
All the Queen's Men,All the Queen's Men,"Ruzowitzky, Stefan"
All the Rage (Saved by Sarno),All the Rage (Saved by Sarno),"Beilinson, David_>, <Person id:0302216[http] name:_Galinsky, Michael_>, <Person id:0370346[http] name:_Hawley, Suki"
All the Real Girls,All the Real Girls,"Green, David Gordon"
All the Right Moves,All the Right Moves,"Chapman, Michael"
All These Sleepless Nights,Wszystkie nieprzespane noce,"Marczak, Michal"
All Things Must Pass,All Things Must Pass: The Rise and Fall of Tower Records,"Hanks, Colin"
All Together,Et si on vivait tous ensemble?,"Robelin, Stéphane"
Allah Made Me Funny,Allah Made Me Funny: Live in Concert,"Kalin, Andrea"
Allegiant,Allegiant,"Schwentke, Robert"
Allegro,Allegro,"Boe, Christoffer"
All‚luia (2014),,
Allied,Allied,"Zemeckis, Robert"
Allure,Allure,"Sanchez, Carlos_>, <Person id:8558870[http] name:_Sanchez, Jason"
Almost Christmas,Almost Christmas,"Talbert, David E."
Almost Famous,Almost Famous,"Crowe, Cameron"
Almost Heroes,Almost Heroes,"Guest, Christopher"
Almost Holy,Crocodile Gennadiy,"Hoover, Steve"
Almost Human,Almost Human,"Hill, Sam"
Almost Peaceful,Un monde presque paisible,"Deville, Michel"
Almost Salinas,Almost Salinas,"Green, Terry"
Aloft,Aloft,"Llosa, Claudia"
Aloha,Aloha,"Crowe, Cameron"
Alone in Berlin,Alone in Berlin,"Perez, Vincent"
Alone in the Dark,Alone in the Dark,"Boll, Uwe"
Alone with Her,Alone with Her,"Nicholas, Eric"
Alone Yet Not Alone,Alone Yet Not Alone,"Bengston, Ray_>, <Person id:2756180[http] name:_Escobar, George D."
Along Came a Spider,Along Came a Spider,"Tamahori, Lee"
Along Came Polly,Along Came Polly,"Hamburg, John"
Alpha and Omega 3D,Alpha and Omega,"Bell, Anthony_>, <Person id:0994310[http] name:_Gluck, Ben"
Alpha Dog,Alpha Dog,"Cassavetes, Nick"
Alphabet City,Alphabet City,"Poe, Amos"
Alphaville,"Alphaville, une étrange aventure de Lemmy Caution","Godard, Jean-Luc"
Alps,Alpeis,"Lanthimos, Yorgos"
Altiplano,Altiplano,"Brosens, Peter_>, <Person id:0941017[http] name:_Woodworth, Jessica"
Alvin and the Chipmunks,Alvin and the Chipmunks,"Hill, Tim"
Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,"Mitchell, Mike"
Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,"Becker, Walt"
Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,"Thomas, Betty"
Always,Always,"Spielberg, Steven"
Always Shine,Always Shine,"Takal, Sophia"
Amadeus,Amadeus,"Forman, Milos"
Amandla! A Revolution in Four Part Harmony,Amandla! A Revolution in Four Part Harmony,"Hirsch, Lee"
Amarcord,Amarcord,"Fellini, Federico"
Amateur,Amateur,"Hartley, Hal"
Amazing Grace,Amazing Grace,"Apted, Michael"
Ambrose Bierce: Civil War Stories,Ambrose Bierce: Civil War Stories,"Maxwell, Don_>, <Person id:0250818[http] name:_Egen, Brian James"
Amelia,Le fabuleux destin d'Amélie Poulain,"Jeunet, Jean-Pierre"
Amelie,Le fabuleux destin d'Amélie Poulain,"Jeunet, Jean-Pierre"
Amen,Amen,"Foster, Bill_>, <Person id:0421675[http] name:_Jensen, Shelley_>, <Person id:0787011[http] name:_Sgueglia, John_>, <Person id:0155117[http] name:_Chemel, Lee Shallat_>, <Person id:0732306[http] name:_Robins, John_>, <Person id:0509080[http] name:_Lichtman, Jules_>, <Person id:0793727[http] name:_Shimokawa, Gary_>, <Person id:0448946[http] name:_Kenwith, Herbert_>, <Person id:0709139[http] name:_Ramuno, Phil"
Amercian Mustang,American Mustang,"Miranda, Monty"
America Betrayed,America Betrayed,"Carde, Leslie"
America the Beautiful,Tom,"Clark, Greydon"
America the Beautiful 2: The Thin Commandments,America the Beautiful 2: The Thin Commandments,"Roberts, Darryl"
America: Freedom to Fascism,America: Freedom to Fascism,"Russo, Aaron"
America: Imagine the World Without Her,America: Imagine the World Without Her,"D'Souza, Dinesh_>, <Person id:2769225[http] name:_Sullivan, John"
American Adobo,American Adobo,"Guillen, Laurice"
American Assassin,American Assassin,"Cuesta, Michael"
American Beauty,American Beauty,"Mendes, Sam"
American Buffalo,American Buffalo,"Corrente, Michael"
American Cannibal,American Cannibal: The Road to Reality,"Grebin, Perry_>, <Person id:1312636[http] name:_Nigro, Michael"
American Casino,,
American Desi,American Desi,"Pandya, Piyush Dinker"
American Dreamer,American Dreamer,"Rosenthal, Rick"
American Dreamz,American Dreamz,"Weitz, Paul"
American Flyers,American Flyers,"Badham, John"
American Gangster,American Gangster,"Scott, Ridley"
American Grindhouse,American Grindhouse,"Drenner, Elijah"
American Gun,American Gun,"Avelino, Aric"
American Hardcore,American Hardcore,"Rachman, Paul"
American History X,American History X,"Kaye, Tony"
American Honey,American Honey,"Arnold, Andrea"
American Hustle,American Hustle,"Russell, David O."
American Made,American Made,"Liman, Doug"
American Made Movie,American Made Movie,"McGill, Nathaniel Thomas_>, <Person id:1525456[http] name:_Vittorio, Vincent"
American Me,American Me,"Olmos, Edward James"
American Ninja,American Ninja,"Firstenberg, Sam"
American Outlaws,American Outlaws,"Mayfield, Les"
American Pastoral,American Pastoral,"McGregor, Ewan"
American Pie,American Pie,"Weitz, Paul_>, <Person id:0919363[http] name:_Weitz, Chris"
American Pie 2,American Pie 2,"Rogers, J.B."
American Pimp,American Pimp,"Hughes, Albert_>, <Person id:0400441[http] name:_Hughes, Allen"
American Promise,American Promise,"Brewster, Joe_>, <Person id:0827295[http] name:_Stephenson, Michele"
American Psycho,American Psycho,"Harron, Mary"
American Radical: The Trials of Norman Finkelstein,American Radical: The Trials of Norman Finkelstein,"Ridgen, David_>, <Person id:2025553[http] name:_Rossier, Nicolas"
American Reunion,American Reunion,"Hurwitz, Jon_>, <Person id:1376383[http] name:_Schlossberg, Hayden"
American Satan,American Satan,"Avildsen, Ash"
American Sniper,American Sniper,"Eastwood, Clint"
American Splendor,American Splendor,"Berman, Shari Springer_>, <Person id:0700301[http] name:_Pulcini, Robert"
American Storytellers,American Storytellers,"Mukherji, Kevin"
American Swing,American Swing,"Hart, Jon_>, <Person id:2702306[http] name:_Kaufman, Mathew"
American Teacher,American Teacher,"Roth, Vanessa_>, <Person id:2770831[http] name:_McGinn, Brian"
American Teen,American Teen,"Burstein, Nanette"
American Ultra,American Ultra,"Nourizadeh, Nima"
American Violet,American Violet,"Disney, Tim"
American Wedding,American Wedding,"Dylan, Jesse"
American: The Bill Hicks Story,American: The Bill Hicks Story,"Harlock, Matt_>, <Person id:2405259[http] name:_Thomas, Paul"
Americanizing Shelley,Americanizing Shelley,"Senna, Lorraine"
America's Heart and Soul,America's Heart & Soul,"Schwartzberg, Louie"
America's Sweethearts,America's Sweethearts,"Roth, Joe"
Americons,Americons,"Avgerinos, Theo"
AmeriGeddon,AmeriGeddon,"Norris, Mike"
Amexicano,Amexicano,"Bonifacio, Matthew"
Amigo,Amigo,"Sayles, John"
Amira & Sam,Amira & Sam,"Mullin, Sean"
Amistad,Amistad,"Spielberg, Steven"
Amityville 3-D,Amityville 3-D,"Fleischer, Richard"
Amityville II: The Possession,Amityville II: The Possession,"Damiani, Damiano"
Amnesia,Memento,"Nolan, Christopher"
Among Giants,Among Giants,"Miller, Sam"
Among the Believers,Among the Believers,"Naqvi, Mohammed_>, <Person id:2578458[http] name:_Trivedi, Hemal"
Amos & Andrew,Amos & Andrew,"Frye, E. Max"
Amour,Amour,"Haneke, Michael"
Amour fou,Auftauchen,"Korn, Felicitas"
Amreeka,Amreeka,"Dabis, Cherien"
Amu,Amu,"Bose, Shonali"
Amy,Judging Amy,"Hayman, James_>, <Person id:0292419[http] name:_Frawley, James_>, <Person id:0001726[http] name:_Shaver, Helen_>, <Person id:0235852[http] name:_Dowling, Kevin_>, <Person id:0732367[http] name:_Robinson, Andrew_>, <Person id:0002887[http] name:_Myerson, Alan_>, <Person id:0593576[http] name:_Mitchell, Martha_>, <Person id:0070474[http] name:_Bender, Jack_>, <Person id:0314841[http] name:_Gershman, Richard E._>, <Person id:0283943[http] name:_Fogle, Joe Ann_>, <Person id:0444709[http] name:_Keene, Elodie_>, <Person id:0505697[http] name:_Levin, Peter_>, <Person id:0314104[http] name:_Gerber, Fred_>, <Person id:0686853[http] name:_Platt, David_>, <Person id:0846070[http] name:_Tabori, Kristoffer_>, <Person id:0755261[http] name:_Sackheim, Daniel_>, <Person id:0566829[http] name:_McCracken, Bob_>, <Person id:0001274[http] name:_Glaser, Paul Michael_>, <Person id:0958666[http] name:_Zunder, Kenneth_>, <Person id:0234859[http] name:_Dougherty, Joseph_>, <Person id:0002506[http] name:_Landaw, Jessica_>, <Person id:0332434[http] name:_Gould, Lewis"
Amy's Orgasm,Amy's Orgasm,"Davis, Julie"
An Affair of Love,Une liaison pornographique,"Fonteyne, Frédéric"
An Alan Smithee Film: Burn Hollywood Burn,An Alan Smithee Film: Burn Hollywood Burn,"Hiller, Arthur_>, <Person id:0000647[http] name:_Smithee, Alan"
